""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"437"|"3148"|"00:26:29.029"|"00:26:33.430"|"1589.029"|"1593.43"|"-1545.6"|"co więceji jej rodzeństwo są "
"438"|"356"|"00:26:33.430"|"00:26:41.680"|"1593.43"|"1601.69"|"-1539.5"|"<--pause-->"
"439"|"3172"|"00:26:41.680"|"00:26:41.690"|"1601.68"|"1601.69"|"-1541.34"|"to będzie jej sposób na uniknięcie niebezpieczeństwa"
"440"|"3176"|"00:26:41.690"|"00:26:45.909"|"1601.69"|"1605.909"|"-1538.56"|"to będzie jej sposób na uniknięcie niebezpieczeństwa [Muzyka]"
"441"|"3180"|"00:26:45.909"|"00:26:49.110"|"1605.909"|"1609.11"|"-1538.4"|"[Muzyka]"
"442"|"3188"|"00:26:49.110"|"00:26:55.480"|"1609.11"|"1615.48"|"-1533.87"|"cięższe dorosłe osoby nie mogą się wspinać, więc są"
"443"|"3200"|"00:26:55.490"|"00:27:02.789"|"1615.49"|"1622.789"|"-1532.72"|"[Muzyka] w"
"444"|"361"|"00:27:02.789"|"00:27:04.950"|"1622.789"|"1627.75"|"-1530.32"|"<--pause-->"
"445"|"3212"|"00:27:04.950"|"00:27:07.750"|"1624.95"|"1627.75"|"-1540.72"|"ciągu najbliższych kilku miesięcy będzież"
"446"|"3220"|"00:27:07.750"|"00:27:13.880"|"1627.75"|"1633.88"|"-1537.47"|"znaleźć dużo pożywienia, którego potrzebuje tutaj,"
"447"|"3232"|"00:27:13.890"|"00:27:20.640"|"1633.89"|"1640.64"|"-1535.83"|"[Muzyka],"
"448"|"3240"|"00:27:20.640"|"00:27:23.669"|"1640.64"|"1643.669"|"-1535.2"|"[Muzyka],"
"449"|"3244"|"00:27:23.669"|"00:27:35.510"|"1643.669"|"1655.51"|"-1524.56"|"ale same larwy i ptasie jaja nie"
"450"|"366"|"00:27:35.510"|"00:27:37.830"|"1655.51"|"1663.83"|"-1518.4"|"<--pause-->"
"451"|"3260"|"00:27:37.830"|"00:27:43.830"|"1657.83"|"1663.83"|"-1527.44"|"jeśli ma dożyć dorosłości,"
"452"|"367"|"00:27:43.830"|"00:27:45.750"|"1663.83"|"1668.389"|"-1529.6"|"<--pause-->"
"453"|"3276"|"00:27:45.750"|"00:27:48.389"|"1665.75"|"1668.389"|"-1531.6"|"a to przynosiw bezpośrednią"
"454"|"3284"|"00:27:48.389"|"00:27:56.870"|"1668.389"|"1676.87"|"-1525.28"|"rywalizację z niebezpiecznymi i"
"455"|"369"|"00:27:56.870"|"00:28:00.070"|"1676.87"|"1684.47"|"-1519.36"|"<--pause-->"
"456"|"3300"|"00:28:00.070"|"00:28:04.470"|"1680.07"|"1684.47"|"-1522.08"|"diabłami zapach i dźwięk chrupiących kości"
"457"|"370"|"00:28:04.470"|"00:28:26.789"|"1684.47"|"1709.99"|"-1499.28"|"<--pause-->"
"458"|"3332"|"00:28:26.789"|"00:28:29.990"|"1706.789"|"1709.99"|"-1502.96"|"jeśli ma przeżyć, mniej niż połowa wszystkich  odstawionych od piersi młodych osobników dożywa dorosłości nieeds, aby zasłużyć na"
"459"|"3340"|"00:28:29.990"|"00:28:32.470"|"1709.99"|"1712.47"|"-1502.88"|"swoje miejsce"
"460"|"3348"|"00:28:32.470"|"00:28:32.480"|"1712.47"|"1712.48"|"-1505.83"|", nie wiadomo, jak ta dorosła osoba może"
"461"|"3352"|"00:28:32.480"|"00:28:37.990"|"1712.48"|"1717.99"|"-1503.12"|", nie wiadomo, jak ta dorosła osoba może zareagować,"
"462"|"374"|"00:28:37.990"|"00:28:40.389"|"1717.99"|"1720.399"|"-1503.43"|"<--pause-->"
"463"|"3364"|"00:28:40.389"|"00:28:40.399"|"1720.389"|"1720.399"|"-1507.91"|"konfrontacja z nieznajomym przy zwłokach to"
"464"|"3368"|"00:28:40.399"|"00:28:46.230"|"1720.399"|"1726.23"|"-1504.08"|"konfrontacja z nieznajomym przy zwłokach to ryzyko,"
"465"|"376"|"00:28:46.230"|"00:29:02.860"|"1726.23"|"1765.83"|"-1471.28"|"<--pause-->"
"466"|"3384"|"00:29:02.860"|"00:29:25.830"|"1742.86"|"1765.83"|"-1474.96"|"[Muzyka]"
"467"|"377"|"00:29:25.830"|"00:29:28.310"|"1765.83"|"1772.1"|"-1474.21"|"<--pause-->"
"468"|"3404"|"00:29:28.310"|"00:29:32.100"|"1768.31"|"1772.1"|"-1476.73"|"pobudzona głodem wydaje się"
"469"|"3416"|"00:29:32.110"|"00:29:33.080"|"1772.11"|"1773.08"|"-1479.31"|"[Muzyka]"
"470"|"3424"|"00:29:33.080"|"00:29:34.070"|"1773.08"|"1774.07"|"-1480.8"|"[Muzyka] [Oklaski]"
"471"|"3428"|"00:29:34.070"|"00:29:34.080"|"1774.07"|"1774.08"|"-1481.44"|"[Oklaski]"
"472"|"3432"|"00:29:34.080"|"00:29:57.620"|"1774.08"|"1797.62"|"-1464.61"|"[Oklaski] [Muzyka]"
"473"|"3440"|"00:29:57.630"|"00:30:00.789"|"1797.63"|"1800.789"|"-1463.76"|"[Muzyka]"
"474"|"383"|"00:30:00.789"|"00:30:02.789"|"1800.789"|"1802.799"|"-1474.52"|"<--pause-->"
"475"|"3452"|"00:30:02.789"|"00:30:02.799"|"1802.789"|"1802.799"|"-1477.83"|"wygląda na to, że jej hazard się"
"476"|"3456"|"00:30:02.799"|"00:30:03.590"|"1802.799"|"1803.59"|"-1484.4"|"wygląda na to, że jej hazard się opłacił,"
"477"|"3460"|"00:30:03.590"|"00:30:05.990"|"1803.59"|"1805.99"|"-1484.4"|"opłacił,"
"478"|"3468"|"00:30:05.990"|"00:30:06.000"|"1805.99"|"1806.0"|"-1486.63"|"ale jej konkurent nie puszcza tuszy,"
"479"|"3472"|"00:30:06.000"|"00:30:18.950"|"1806.0"|"1818.95"|"-1478.16"|"ale jej konkurent nie puszcza tuszy, tak"
"480"|"388"|"00:30:18.950"|"00:30:21.190"|"1818.95"|"1821.2"|"-1480.39"|"<--pause-->"
"481"|"3484"|"00:30:21.190"|"00:30:21.200"|"1821.19"|"1821.2"|"-1485.19"|" dorosły mógłby ją zabić zlewem lub"
"482"|"3488"|"00:30:21.200"|"00:30:23.590"|"1821.2"|"1823.59"|"-1485.68"|" dorosły mógłby ją zabić zlewem lub ugryzieniem,"
"483"|"3492"|"00:30:23.590"|"00:30:27.000"|"1823.59"|"1827.0"|"-1485.55"|"ugryzieniem,"
"484"|"3500"|"00:30:27.000"|"00:30:27.010"|"1827.0"|"1827.01"|"-1488.98"|"ale tak nie działa diabelskie społeczeństwo"
"485"|"3504"|"00:30:27.010"|"00:30:32.310"|"1827.01"|"1832.31"|"-1485.2"|"ale tak nie działa diabelskie społeczeństwo [Muzyka]"
"486"|"393"|"00:30:32.310"|"00:30:35.029"|"1832.31"|"1839.669"|"-1479.68"|"<--pause-->"
"487"|"3516"|"00:30:35.029"|"00:30:39.669"|"1835.029"|"1839.669"|"-1482.64"|"po życiawiększość ich życia "
"488"|"394"|"00:30:39.669"|"00:30:41.909"|"1839.669"|"1847.029"|"-1478.32"|"<--pause-->"
"489"|"3532"|"00:30:41.909"|"00:30:47.029"|"1841.909"|"1847.029"|"-1481.68"|"się bronią tylko ilości mięsa, którą"
"490"|"395"|"00:30:47.029"|"00:30:49.269"|"1847.029"|"1851.99"|"-1487.76"|"<--pause-->"
"491"|"3548"|"00:30:49.269"|"00:30:51.990"|"1849.269"|"1851.99"|"-1490.72"|"porządek dziobania ma mniej wspólnego z"
"492"|"3556"|"00:30:51.990"|"00:30:55.909"|"1851.99"|"1855.909"|"-1494.64"|"rozmiarem i , a więcej z tym,"
"493"|"397"|"00:30:55.909"|"00:30:58.149"|"1855.909"|"1864.23"|"-1488.16"|"<--pause-->"
"494"|"3572"|"00:30:58.149"|"00:31:04.230"|"1858.149"|"1864.23"|"-1490.56"|"ponieważ ten młodzieniec się uczychodzi"
"495"|"398"|"00:31:04.230"|"00:31:06.870"|"1864.23"|"1877.64"|"-1478.99"|"<--pause-->"
"496"|"3588"|"00:31:06.870"|"00:31:17.640"|"1866.87"|"1877.64"|"-1480.75"|"może mieć przerażającą reputację,"
"497"|"3600"|"00:31:17.650"|"00:31:21.200"|"1877.65"|"1881.2"|"-1479.91"|"[Muzyka]"
"498"|"3608"|"00:31:21.200"|"00:31:24.070"|"1881.2"|"1884.07"|"-1483.3"|"[Muzyka]"
"499"|"3612"|"00:31:24.070"|"00:31:24.080"|"1884.07"|"1884.08"|"-1499.75"|"lato przynosi cieplejsze temperatury na całej"
"500"|"3616"|"00:31:24.080"|"00:31:30.149"|"1884.08"|"1890.149"|"-1496.48"|"lato przynosi cieplejsze temperatury na całej Tasmanii,"
"501"|"403"|"00:31:30.149"|"00:31:32.070"|"1890.149"|"1892.08"|"-1496.95"|"<--pause-->"
"502"|"3628"|"00:31:32.070"|"00:31:32.080"|"1892.07"|"1892.08"|"-1499.67"|" gdy na zachodzie  pada"
"503"|"3632"|"00:31:32.080"|"00:31:36.549"|"1892.08"|"1896.549"|"-1497.12"|" gdy na zachodzie  pada "
"504"|"405"|"00:31:36.549"|"00:31:39.110"|"1896.549"|"1906.87"|"-1488.72"|"<--pause-->"
"505"|"3644"|"00:31:39.110"|"00:31:46.870"|"1899.11"|"1906.87"|"-1491.92"|"lato jest najbardziej widoczne  suchej"
"506"|"406"|"00:31:46.870"|"00:31:50.710"|"1906.87"|"1914.46"|"-1486.09"|"<--pause-->"
"507"|"3660"|"00:31:50.710"|"00:31:54.460"|"1910.71"|"1914.46"|"-1487.45"|"na najbardziej suchych obszarach tasmanii pada o 80"
"508"|"3668"|"00:31:54.460"|"00:31:54.470"|"1914.46"|"1914.47"|"-1495.76"|"mniej opadów niż na najbardziej mokrych"
"509"|"3672"|"00:31:54.470"|"00:31:59.350"|"1914.47"|"1919.35"|"-1493.04"|"mniej opadów niż na najbardziej mokrych [muzyka]"
"510"|"409"|"00:31:59.350"|"00:32:01.830"|"1919.35"|"1927.43"|"-1497.84"|"<--pause-->"
"511"|"3684"|"00:32:01.830"|"00:32:07.430"|"1921.83"|"1927.43"|"-1500.8"|"tutaj krajobraz bardziej"
"512"|"3696"|"00:32:07.440"|"00:32:12.389"|"1927.44"|"1932.389"|"-1498.8"|"[muzyka]"
"513"|"411"|"00:32:12.389"|"00:32:14.870"|"1932.389"|"1937.59"|"-1495.36"|"<--pause-->"
"514"|"3708"|"00:32:14.870"|"00:32:17.590"|"1934.87"|"1937.59"|"-1497.2"|"cztery torbacze pasące się na otwartych"
"515"|"3716"|"00:32:17.590"|"00:32:21.440"|"1937.59"|"1941.44"|"-1505.27"|"łąkach jest mnóstwo świeżych"
"516"|"3724"|"00:32:21.440"|"00:32:21.450"|"1941.44"|"1941.45"|"-1509.9"|"pędówciepłe letnie miesiące"
"517"|"3728"|"00:32:21.450"|"00:32:26.470"|"1941.45"|"1946.47"|"-1511.92"|"pędówciepłe letnie miesiące [Muzyka]"
"518"|"415"|"00:32:26.470"|"00:32:28.789"|"1946.47"|"1950.71"|"-1510.4"|"<--pause-->"
"519"|"3740"|"00:32:28.789"|"00:32:30.710"|"1948.789"|"1950.71"|"-1513.04"|"i chociaż życie tutaj może wydawać się bardziej"
"520"|"3748"|"00:32:30.710"|"00:32:33.590"|"1950.71"|"1953.59"|"-1513.6"|" australijskie,"
"521"|"3756"|"00:32:33.590"|"00:32:36.789"|"1953.59"|"1956.789"|"-1512.72"|"efekt izolacji Tasmanii jest"
"522"|"3764"|"00:32:36.789"|"00:32:39.930"|"1956.789"|"1959.93"|"-1511.66"|"  odczuwalny w tej suchej"
"523"|"3772"|"00:32:39.930"|"00:32:39.940"|"1959.93"|"1959.94"|"-1513.33"|"części wyspy"
"524"|"3776"|"00:32:39.940"|"00:32:43.110"|"1959.94"|"1963.11"|"-1514.24"|"części wyspy [Muzyka]"
"525"|"3780"|"00:32:43.110"|"00:32:45.509"|"1963.11"|"1965.509"|"-1525.36"|"[Muzyka]"
"526"|"3788"|"00:32:45.509"|"00:32:49.190"|"1965.509"|"1969.19"|"-1524.48"|"to nadaje tej grupie kangurów"
"527"|"3796"|"00:32:49.190"|"00:32:49.200"|"1969.19"|"1969.2"|"-1526.55"|"coś w rodzaju tasmańskiego akcentu"
"528"|"3800"|"00:32:49.200"|"00:32:51.269"|"1969.2"|"1971.269"|"-1527.2"|"coś w rodzaju tasmańskiego akcentu [Muzyka"
"529"|"3804"|"00:32:51.269"|"00:32:56.170"|"1971.269"|"1976.17"|"-1525.18"|"[Muzyka"
"530"|"3816"|"00:32:56.180"|"00:33:05.190"|"1976.18"|"1985.19"|"-1518.56"|"[Muzyka]"
"531"|"427"|"00:33:05.190"|"00:33:07.909"|"1985.19"|"1987.919"|""|"<--pause-->"
"532"|"3828"|"00:33:07.909"|"00:33:07.919"|"1987.909"|"1987.919"|""|"około 100 z nich żyje w tej"
"533"|"3832"|"00:33:07.919"|"00:33:09.970"|"1987.919"|"1989.97"|""|"około 100 z nich żyje w tej populacji"
"534"|"3836"|"00:33:09.970"|"00:33:09.980"|"1989.97"|"1989.98"|""|"populacji"
"535"|"3840"|"00:33:09.980"|"00:33:14.789"|"1989.98"|"1994.789"|""|"populacji [Muzyka]"
"536"|"431"|"00:33:14.789"|"00:33:17.269"|"1994.789"|"2001.509"|""|"<--pause-->"
"537"|"3852"|"00:33:17.269"|"00:33:21.509"|"1997.269"|"2001.509"|""|"są tak  zakamuflowane,"
"538"|"432"|"00:33:21.509"|"00:33:24.070"|"2001.509"|"2006.47"|""|"<--pause-->"
"539"|"3868"|"00:33:24.070"|"00:33:26.470"|"2004.07"|"2006.47"|""|"na Tasmanii z ścią zostałyby zabite, jednak nie ma"
"540"|"3876"|"00:33:26.470"|"00:33:34.630"|"2006.47"|"2014.63"|""|"drapieżników  dużych, aby zabić walabie"
"541"|"434"|"00:33:34.630"|"00:33:37.029"|"2014.63"|"2029.269"|""|"<--pause-->"
"542"|"3892"|"00:33:37.029"|"00:33:49.269"|"2017.029"|"2029.269"|""|"i bez normalnej kontroli ich"
"543"|"435"|"00:33:49.269"|"00:33:51.350"|"2029.269"|"2033.59"|""|"<--pause-->"
"544"|"3908"|"00:33:51.350"|"00:33:53.590"|"2031.35"|"2033.59"|""|"ale chociaż może się to wydawać"
"545"|"3916"|"00:33:53.590"|"00:33:58.389"|"2033.59"|"2038.389"|""|"rajem wolnym od drapieżników,"
"546"|"437"|"00:33:58.389"|"00:34:01.029"|"2038.389"|"2050.31"|""|"<--pause-->"
"547"|"3932"|"00:34:01.029"|"00:34:10.310"|"2041.029"|"2050.31"|""|"jedno z najbardziej śmiercionośnych zwierząt na Tasmanii"
"548"|"438"|"00:34:10.310"|"00:34:13.589"|"2050.31"|"2056.25"|""|"<--pause-->"
"549"|"3948"|"00:34:13.589"|"00:34:16.250"|"2053.589"|"2056.25"|""|"to gatunek mrówki znany jako skoczek"
"550"|"3960"|"00:34:16.260"|"00:34:35.190"|"2056.26"|"2075.19"|""|"[Muzyka]"
"551"|"440"|"00:34:35.190"|"00:34:37.510"|"2075.19"|"2083.27"|""|"<--pause-->"
"552"|"3972"|"00:34:37.510"|"00:34:43.270"|"2077.51"|"2083.27"|""|"skoczek wyewoluował na żytnym"
"553"|"441"|"00:34:43.270"|"00:34:49.510"|"2083.27"|"2093.75"|""|"<--pause-->"
"554"|"3996"|"00:34:49.510"|"00:34:53.750"|"2089.51"|"2093.75"|""|"  prymitywne zachowanie wśród mrówek,"
"555"|"442"|"00:34:53.750"|"00:34:56.629"|"2093.75"|"2103.51"|""|"<--pause-->"
"556"|"4012"|"00:34:56.629"|"00:35:03.510"|"2096.629"|"2103.51"|""|"i zamiast używać zapachu do polowania"
"557"|"443"|"00:35:03.510"|"00:35:05.910"|"2103.51"|"2109.19"|""|"<--pause-->"
"558"|"4028"|"00:35:05.910"|"00:35:09.190"|"2105.91"|"2109.19"|""|"widzenie zakłuwają swoje ofiary"
"559"|"4036"|"00:35:09.190"|"00:35:11.270"|"2109.19"|"2111.27"|""|"jadem, który może zabić ludzi,"
"560"|"4044"|"00:35:11.270"|"00:35:13.570"|"2111.27"|"2113.57"|""|"co czyni je jednymi z najbardziej śmiercionośnych"
"561"|"4052"|"00:35:13.570"|"00:35:13.580"|"2113.57"|"2113.58"|""|"zwierząt w całej Australii"
"562"|"4056"|"00:35:13.580"|"00:35:33.510"|"2113.58"|"2133.51"|""|"zwierząt w całej Australii [Muzyka]"
"563"|"448"|"00:35:33.510"|"00:35:35.829"|"2133.51"|"2142.79"|""|"<--pause-->"
"564"|"4068"|"00:35:35.829"|"00:35:42.790"|"2135.829"|"2142.79"|""|"mrówki skoczki są "
"565"|"449"|"00:35:42.790"|"00:35:45.510"|"2142.79"|"2151.91"|""|"<--pause-->"
"566"|"4084"|"00:35:45.510"|"00:35:51.910"|"2145.51"|"2151.91"|""|"ich gniazda to małe kopce, w"
"567"|"450"|"00:35:51.910"|"00:35:53.829"|"2151.91"|"2157.19"|""|"<--pause-->"
"568"|"4100"|"00:35:53.829"|"00:35:57.190"|"2153.829"|"2157.19"|""|"robotnice pokrywają gniazdo ciemnymi"
"569"|"4108"|"00:35:57.190"|"00:36:04.470"|"2157.19"|"2164.47"|""|"materiałami, aby pomóc w absorpcji ciepła w"
"570"|"452"|"00:36:04.470"|"00:36:26.230"|"2164.47"|"2197.51"|""|"<--pause-->"
"571"|"4140"|"00:36:26.230"|"00:36:37.510"|"2186.23"|"2197.51"|""|"ale skoczki mają zaskakujący"
"572"|"453"|"00:36:37.510"|"00:36:40.390"|"2197.51"|"2204.71"|""|"<--pause-->"
"573"|"4156"|"00:36:40.390"|"00:36:44.710"|"2200.39"|"2204.71"|""|"w cieplejsze dni zmieniają materiały budowlane"
"574"|"454"|"00:36:44.710"|"00:36:47.750"|"2204.71"|"2207.76"|""|"<--pause-->"
"575"|"4172"|"00:36:47.750"|"00:36:47.760"|"2207.75"|"2207.76"|""|"z robotnice pokrywają gniazdo białymi"
"576"|"4176"|"00:36:47.760"|"00:36:56.470"|"2207.76"|"2216.47"|""|"z robotnice pokrywają gniazdo białymi kamieniami,"
"577"|"456"|"00:36:56.470"|"00:36:59.349"|"2216.47"|"2226.63"|""|"<--pause-->"
"578"|"4188"|"00:36:59.349"|"00:37:06.630"|"2219.349"|"2226.63"|""|"które odbijają energię słoneczną,"
"579"|"457"|"00:37:06.630"|"00:37:09.349"|"2226.63"|"2239.19"|""|"<--pause-->"
"580"|"4204"|"00:37:09.349"|"00:37:19.190"|"2229.349"|"2239.19"|""|"w środkupomysłowe rozwiązanie problemu"
"581"|"458"|"00:37:19.190"|"00:37:21.910"|"2239.19"|"2243.589"|""|"<--pause-->"
"582"|"4220"|"00:37:21.910"|"00:37:23.589"|"2241.91"|"2243.589"|""|"roku na Tasmanii suche wschodnie lasy mogą być"
"583"|"4228"|"00:37:23.589"|"00:37:23.599"|"2243.589"|"2243.599"|""|"trudnym miejscem w"
"584"|"4232"|"00:37:23.599"|"00:37:36.950"|"2243.599"|"2256.95"|""|"trudnym miejscem w upalne lato,"
"585"|"461"|"00:37:36.950"|"00:37:39.670"|"2256.95"|"2262.87"|""|"<--pause-->"
"586"|"4244"|"00:37:39.670"|"00:37:42.870"|"2259.67"|"2262.87"|""|"ale jeden z nielicznych tasmańskich"
"587"|"4252"|"00:37:42.870"|"00:37:47.750"|"2262.87"|"2267.75"|""|"drapieżników torbaczy unika najgorszego z tych upałów"
"588"|"463"|"00:37:47.750"|"00:37:51.510"|"2267.75"|"2273.13"|""|"<--pause-->"
"589"|"4268"|"00:37:51.510"|"00:37:53.130"|"2271.51"|"2273.13"|""|"to wschodni węgiel bliski"
"590"|"4276"|"00:37:53.130"|"00:37:53.140"|"2273.13"|"2273.14"|""|"krewny diabła tasmańskiego"
"591"|"4280"|"00:37:53.140"|"00:37:58.470"|"2273.14"|"2278.47"|""|"krewny diabła tasmańskiego [Muzyka]"
"592"|"466"|"00:37:58.470"|"00:38:00.950"|"2278.47"|"2283.43"|""|"<--pause-->"
"593"|"4292"|"00:38:00.950"|"00:38:03.430"|"2280.95"|"2283.43"|""|"są  rzadkie, ale  obserwuje się"
"594"|"4300"|"00:38:03.430"|"00:38:11.109"|"2283.43"|"2291.109"|""|"wzrost ich liczby, ponieważ młode opuszczają"
"595"|"468"|"00:38:11.109"|"00:38:18.870"|"2291.109"|"2298.88"|""|"<--pause-->"
"596"|"4324"|"00:38:18.870"|"00:38:18.880"|"2298.87"|"2298.88"|""|"a  przyciągają je te suche"
"597"|"4328"|"00:38:18.880"|"00:38:25.109"|"2298.88"|"2305.109"|""|"a  przyciągają je te suche pastwiska,"
"598"|"470"|"00:38:25.109"|"00:38:27.910"|"2305.109"|"2315.829"|""|"<--pause-->"
"599"|"4340"|"00:38:27.910"|"00:38:35.829"|"2307.91"|"2315.829"|""|"gdzie o tej porze roku jest obfitość ćmy i pędraków,"
"600"|"471"|"00:38:35.829"|"00:38:38.069"|"2315.829"|"2325.21"|""|"<--pause-->"
"601"|"4352"|"00:38:38.069"|"00:38:45.210"|"2318.069"|"2325.21"|""|"ale z dużą ilościąmłodych ludzi wokół"
"602"|"4364"|"00:38:45.220"|"00:38:57.280"|"2325.22"|"2337.28"|""|"[Muzyka]"
"603"|"4372"|"00:38:57.280"|"00:39:00.920"|"2337.28"|"2340.92"|""|"[Muzyka]"
"604"|"4376"|"00:39:00.920"|"00:39:00.930"|"2340.92"|"2340.93"|""|"to każde wezwanie dla siebie"
"605"|"4380"|"00:39:00.930"|"00:39:11.550"|"2340.93"|"2351.55"|""|"to każde wezwanie dla siebie [Muzyka]"
"606"|"4388"|"00:39:11.560"|"00:39:23.200"|"2351.56"|"2363.2"|""|"[Muzyka]"
"607"|"4396"|"00:39:23.200"|"00:39:26.069"|"2363.2"|"2366.069"|""|"[Muzyka]"
"608"|"4400"|"00:39:26.069"|"00:39:27.829"|"2366.069"|"2367.829"|""|"jak diabły tasmańskie wschodnie lęki"
"609"|"4408"|"00:39:27.829"|"00:39:31.430"|"2367.829"|"2371.43"|""|"były kiedyś znajdowane na kontynencie australijskim,"
"610"|"480"|"00:39:31.430"|"00:39:33.910"|"2371.43"|"2379.91"|""|"<--pause-->"
"611"|"4424"|"00:39:33.910"|"00:39:39.910"|"2373.91"|"2379.91"|""|" ta sucha wschodnia część"
"612"|"481"|"00:39:39.910"|"00:39:42.870"|"2379.91"|"2397.4"|""|"<--pause-->"
"613"|"4440"|"00:39:42.870"|"00:39:57.400"|"2382.87"|"2397.4"|""|"i z obfitościąletnie owady"
"614"|"4452"|"00:39:57.410"|"00:40:00.480"|"2397.41"|"2400.48"|""|"[Muzyka]"
"615"|"4460"|"00:40:00.480"|"00:40:02.710"|"2400.48"|"2402.71"|""|"[Muzyka]"
"616"|"4464"|"00:40:02.710"|"00:40:02.720"|"2402.71"|"2402.72"|""|"lato dobiega końca"
"617"|"4468"|"00:40:02.720"|"00:40:06.390"|"2402.72"|"2406.39"|""|"lato dobiega końca [Muzyka]"
"618"|"486"|"00:40:06.390"|"00:40:09.510"|"2406.39"|"2413.32"|""|"<--pause-->"
"619"|"4480"|"00:40:09.510"|"00:40:13.320"|"2409.51"|"2413.32"|""|"i wraz z nadejściem jesieni scena jest przygotowana"
"620"|"4488"|"00:40:13.320"|"00:40:13.330"|"2413.32"|"2413.33"|""|"na dziwaczny rytuał"
"621"|"4492"|"00:40:13.330"|"00:40:26.790"|"2413.33"|"2426.79"|""|"na dziwaczny rytuał [Muzyka]"
"622"|"489"|"00:40:26.790"|"00:40:44.390"|"2426.79"|"2451.67"|""|"<--pause-->"
"623"|"4512"|"00:40:44.390"|"00:40:51.670"|"2444.39"|"2451.67"|""|", może na to nie wygląda, ale te diabły"
"624"|"490"|"00:40:51.670"|"00:40:54.790"|"2451.67"|"2464.55"|""|"<--pause-->"
"625"|"4528"|"00:40:54.790"|"00:41:04.550"|"2454.79"|"2464.55"|""|"zakochane, kwalifikujący się samiec trzyma się, gdy samica"
"626"|"491"|"00:41:04.550"|"00:41:12.160"|"2464.55"|"2474.4"|""|"<--pause-->"
"627"|"4556"|"00:41:12.160"|"00:41:14.400"|"2472.16"|"2474.4"|""|"legowiska."
"628"|"4564"|"00:41:14.400"|"00:41:16.950"|"2474.4"|"2476.95"|""|"legowiska."
"629"|"4568"|"00:41:16.950"|"00:41:19.670"|"2476.95"|"2479.67"|""|"spróbuje kojarzyć się z jak największą liczbą dużych samców"
"630"|"494"|"00:41:19.670"|"00:41:21.510"|"2479.67"|"2484.63"|""|"<--pause-->"
"631"|"4580"|"00:41:21.510"|"00:41:24.630"|"2481.51"|"2484.63"|""|"i aby zwiększyć swoje szanse na"
"632"|"4588"|"00:41:24.630"|"00:41:27.660"|"2484.63"|"2487.66"|""|"ojcostwo,  trzymać ją tutaj"
"633"|"4596"|"00:41:27.660"|"00:41:27.670"|"2487.66"|"2487.67"|""|"tak , jak to możliwe"
"634"|"4600"|"00:41:27.670"|"00:41:32.309"|"2487.67"|"2492.309"|""|"tak , jak to możliwe [Oklaski]"
"635"|"498"|"00:41:32.309"|"00:41:35.670"|"2492.309"|"2498.39"|""|"<--pause-->"
"636"|"4612"|"00:41:35.670"|"00:41:38.390"|"2495.67"|"2498.39"|""|"w legowisku, po którym się porusza,"
"637"|"4620"|"00:41:38.390"|"00:41:40.790"|"2498.39"|"2500.79"|""|"starając się spółkować,"
"638"|"4628"|"00:41:40.790"|"00:41:42.950"|"2500.79"|"2502.95"|""|"aby chronić ją przed jegochwyt gryzący"
"639"|"4636"|"00:41:42.950"|"00:41:51.270"|"2502.95"|"2511.27"|""|"skóra wokół jej szyi zgrubiała w"
"640"|"502"|"00:41:51.270"|"00:41:54.309"|"2511.27"|"2516.55"|""|"<--pause-->"
"641"|"4652"|"00:41:54.309"|"00:41:56.550"|"2514.309"|"2516.55"|""|"chociaż może wyglądać "
"642"|"4660"|"00:41:56.550"|"00:42:03.080"|"2516.55"|"2523.08"|""|"jest to część dziwacznego i"
"643"|"4672"|"00:42:03.090"|"00:42:12.790"|"2523.09"|"2532.79"|""|"[Muzyka"
"644"|"505"|"00:42:12.790"|"00:42:15.910"|"2532.79"|"2546.24"|""|"<--pause-->"
"645"|"4684"|"00:42:15.910"|"00:42:26.240"|"2535.91"|"2546.24"|""|"] pozostaną tutaj  kojarząc się"
"646"|"4696"|"00:42:26.250"|"00:42:34.790"|"2546.25"|"2554.79"|""|"[Brawa"
"647"|"507"|"00:42:34.790"|"00:42:37.270"|"2554.79"|"2559.51"|""|"<--pause-->"
"648"|"4708"|"00:42:37.270"|"00:42:39.510"|"2557.27"|"2559.51"|""|"]  toprzerażający krzyk"
"649"|"4716"|"00:42:39.510"|"00:42:39.520"|"2559.51"|"2559.52"|""|"jest wrażliwa strona tych "
"650"|"4720"|"00:42:39.520"|"00:42:42.829"|"2559.52"|"2562.829"|""|"jest wrażliwa strona tych  oczernianych"
"651"|"510"|"00:42:42.829"|"00:42:45.589"|"2562.829"|"2574.63"|""|"<--pause-->"
"652"|"4732"|"00:42:45.589"|"00:42:54.630"|"2565.589"|"2574.63"|""|"stworzeń daleka od diabelstwa są"
"653"|"511"|"00:42:54.630"|"00:42:57.910"|"2574.63"|"2579.88"|""|"<--pause-->"
"654"|"4748"|"00:42:57.910"|"00:42:59.880"|"2577.91"|"2579.88"|""|"oni diabelski sezon godowy oznacza nadejście jesieni"
"655"|"4760"|"00:42:59.890"|"00:43:12.710"|"2579.89"|"2592.71"|""|"[Muzyka]"
"656"|"513"|"00:43:12.710"|"00:43:16.069"|"2592.71"|"2599.17"|""|"<--pause-->"
"657"|"4772"|"00:43:16.069"|"00:43:19.170"|"2596.069"|"2599.17"|""|"każdego wieczorustada gęsi przylądkowych"
