""|"no"|"st"|"en"|"st_flt"|"en_flt"|"dif"|"txt"
"411"|"2356"|"00:19:13.100"|"00:19:13.110"|"1153.1"|"1153.11"|"0.009999999999990905"|"a  pożerane"
"412"|"2360"|"00:19:13.110"|"00:19:21.750"|"1153.11"|"1161.75"|"8.6400000000001"|"a  pożerane [Muzyka]"
"413"|"2372"|"00:19:24.470"|"00:19:24.480"|"1164.47"|"1164.48"|"0.009999999999990905"|"każda nitka robaczków świętojańskich składa się "
"414"|"2376"|"00:19:24.480"|"00:19:26.390"|"1164.48"|"1166.39"|"1.9100000000000819"|"każda nitka robaczków świętojańskich składa się "
"415"|"2380"|"00:19:26.390"|"00:19:26.400"|"1166.39"|"1166.4"|"0.009999999999990905"|"wy z wody,"
"416"|"2384"|"00:19:26.400"|"00:19:29.190"|"1166.4"|"1169.19"|"2.7899999999999636"|"wy z wody,"
"417"|"2388"|"00:19:29.190"|"00:19:29.200"|"1169.19"|"1169.2"|"0.009999999999990905"|"więc obfite opady deszczu na mokrym"
"418"|"2392"|"00:19:29.200"|"00:19:39.020"|"1169.2"|"1179.02"|"9.819999999999936"|"więc obfite opady deszczu na mokrym"
"419"|"2400"|"00:19:39.030"|"00:19:42.470"|"1179.03"|"1182.47"|"3.4400000000000546"|"[Muzyka]"
"420"|"2404"|"00:19:42.470"|"00:19:45.270"|"1182.47"|"1185.27"|"2.7999999999999545"|"[Muzyka]"
"421"|"2432"|"00:19:55.679"|"00:19:59.830"|"1195.679"|"1199.83"|"4.15099999999984"|"jarzębina"
"422"|"2452"|"00:20:06.390"|"00:20:06.400"|"1206.39"|"1206.4"|"0.009999999999990905"|" rosnące drzewa, które wyewoluowały na"
"423"|"2456"|"00:20:06.400"|"00:20:09.990"|"1206.4"|"1209.99"|"3.589999999999918"|" rosnące drzewa, które wyewoluowały na"
"424"|"2460"|"00:20:09.990"|"00:20:10.000"|"1209.99"|"1210.0"|"0.009999999999990905"|"suchym kontynencie australijskim"
"425"|"2464"|"00:20:10.000"|"00:20:11.909"|"1210.0"|"1211.909"|"1.9090000000001055"|"suchym kontynencie australijskim"
"426"|"2468"|"00:20:11.909"|"00:20:11.919"|"1211.909"|"1211.919"|"0.009999999999990905"|"na tasmanii"
"427"|"2472"|"00:20:11.919"|"00:20:17.430"|"1211.919"|"1217.43"|"5.510999999999967"|"na tasmanii"
"428"|"2484"|"00:20:19.990"|"00:20:20.000"|"1219.99"|"1220.0"|"0.009999999999990905"|" jak na drzewa livw wilgotnym"
"429"|"2488"|"00:20:20.000"|"00:20:21.270"|"1220.0"|"1221.27"|"1.2699999999999818"|" jak na drzewa livw wilgotnym lesie"
"430"|"2492"|"00:20:21.270"|"00:20:21.280"|"1221.27"|"1221.28"|"0.009999999999990905"|"lesie"
"431"|"2496"|"00:20:21.280"|"00:20:37.190"|"1221.28"|"1237.19"|"15.910000000000082"|"lesie"
"432"|"2508"|"00:20:39.990"|"00:20:40.000"|"1239.99"|"1240.0"|"0.009999999999990905"|"rozmnażać jarzębina przechowuje nasiona w"
"433"|"2512"|"00:20:40.000"|"00:20:44.149"|"1240.0"|"1244.149"|"4.148999999999887"|"rozmnażać jarzębina przechowuje nasiona w"
"434"|"2532"|"00:20:56.149"|"00:20:56.159"|"1256.149"|"1256.159"|"0.010000000000218279"|"pod popiołem, na którym żyją nasiona"
"435"|"2536"|"00:20:56.159"|"00:20:58.870"|"1256.159"|"1258.87"|"2.7109999999997854"|"pod popiołem, na którym żyją nasiona"
"436"|"2540"|"00:20:58.870"|"00:20:58.880"|"1258.87"|"1258.88"|"0.010000000000218279"|" kiełkują bez konkurencji"
"437"|"2544"|"00:20:58.880"|"00:21:02.549"|"1258.88"|"1262.549"|"3.668999999999869"|" kiełkują bez konkurencji"
"438"|"2556"|"00:21:05.190"|"00:21:05.200"|"1265.19"|"1265.2"|"0.009999999999990905"|"ma to sens w suchym środowisku z"
"439"|"2560"|"00:21:05.200"|"00:21:11.350"|"1265.2"|"1271.35"|"6.149999999999864"|"ma to sens w suchym środowisku z"
"440"|"2576"|"00:21:20.900"|"00:21:23.510"|"1280.9"|"1283.51"|"2.6099999999999"|"[Muzyka]"
"441"|"2580"|"00:21:23.510"|"00:21:23.520"|"1283.51"|"1283.52"|"0.009999999999990905"|"[Muzyka]"
"442"|"2584"|"00:21:23.520"|"00:21:26.230"|"1283.52"|"1286.23"|"2.7100000000000364"|"[Muzyka]"
"443"|"2588"|"00:21:26.230"|"00:21:26.240"|"1286.23"|"1286.24"|"0.009999999999990905"|"młode jarzębiny mogą rosnąć w tempie"
"444"|"2592"|"00:21:26.240"|"00:21:30.540"|"1286.24"|"1290.54"|"4.2999999999999545"|"młode jarzębiny mogą rosnąć w tempie"
"445"|"2600"|"00:21:30.550"|"00:21:41.270"|"1290.55"|"1301.27"|"10.720000000000027"|"[Muzyka]"
"446"|"2612"|"00:21:43.990"|"00:21:44.000"|"1303.99"|"1304.0"|"0.009999999999990905"|"wszystko co je powstrzymuje to kolejny"
"447"|"2616"|"00:21:44.000"|"00:21:46.530"|"1304.0"|"1306.53"|"2.5299999999999727"|"wszystko co je powstrzymuje to kolejny"
"448"|"2620"|"00:21:46.530"|"00:21:46.540"|"1306.53"|"1306.54"|"0.009999999999990905"|"pożar lub brak wody"
"449"|"2624"|"00:21:46.540"|"00:21:50.870"|"1306.54"|"1310.87"|"4.329999999999927"|"pożar lub brak wody [Muzyka]"
"450"|"2628"|"00:21:50.870"|"00:21:50.880"|"1310.87"|"1310.88"|"0.010000000000218279"|"[Muzyka]"
"451"|"2632"|"00:21:50.880"|"00:21:53.590"|"1310.88"|"1313.59"|"2.709999999999809"|"[Muzyka]"
"452"|"2636"|"00:21:53.590"|"00:21:53.600"|"1313.59"|"1313.6"|"0.009999999999990905"|"i to jest sekret ich"
"453"|"2640"|"00:21:53.600"|"00:21:58.310"|"1313.6"|"1318.31"|"4.710000000000036"|"i to jest sekret ich"
"454"|"2648"|"00:21:58.320"|"00:22:02.630"|"1318.32"|"1322.63"|"4.310000000000173"|"[Oklaski]"
"455"|"2660"|"00:22:05.990"|"00:22:06.000"|"1325.99"|"1326.0"|"0.009999999999990905"|"w wilgotnych zachodnich pożarach Tasmanii jest tak"
"456"|"2664"|"00:22:06.000"|"00:22:09.110"|"1326.0"|"1329.11"|"3.1099999999999"|"w wilgotnych zachodnich pożarach Tasmanii jest tak"
"457"|"2668"|"00:22:09.110"|"00:22:09.120"|"1329.11"|"1329.12"|"0.009999999999990905"|"rzadkie, że te drzewa rosną od"
"458"|"2672"|"00:22:09.120"|"00:22:15.140"|"1329.12"|"1335.14"|"6.020000000000209"|"rzadkie, że te drzewa rosną od wieków"
"459"|"2680"|"00:22:15.150"|"00:22:19.029"|"1335.15"|"1339.029"|"3.8789999999999054"|"[Brawa]"
"460"|"2684"|"00:22:19.029"|"00:22:19.039"|"1339.029"|"1339.039"|"0.009999999999990905"|"[Brawa]"
"461"|"2688"|"00:22:19.039"|"00:22:21.430"|"1339.039"|"1341.43"|"2.3910000000000764"|"[Brawa]"
"462"|"2692"|"00:22:21.430"|"00:22:21.440"|"1341.43"|"1341.44"|"0.009999999999990905"|"te, które stoją w tej dolinie, wszystkie"
"463"|"2696"|"00:22:21.440"|"00:22:23.510"|"1341.44"|"1343.51"|"2.0699999999999363"|"te, które stoją w tej dolinie, wszystkie"
"464"|"2700"|"00:22:23.510"|"00:22:23.520"|"1343.51"|"1343.52"|"0.009999999999990905"|"wykiełkowały po tym samym"
"465"|"2704"|"00:22:23.520"|"00:22:29.750"|"1343.52"|"1349.75"|"6.230000000000018"|"wykiełkowały po tym samym"
"466"|"2716"|"00:22:32.789"|"00:22:32.799"|"1352.789"|"1352.799"|"0.009999999999990905"|"j sięgają  100 metrów"
"467"|"2720"|"00:22:32.799"|"00:22:43.850"|"1352.799"|"1363.85"|"11.05099999999993"|"j sięgają  100 metrów"
"468"|"2728"|"00:22:43.860"|"00:22:49.350"|"1363.86"|"1369.35"|"5.490000000000009"|"[Muzyka]"
"469"|"2740"|"00:22:51.750"|"00:22:51.760"|"1371.75"|"1371.76"|"0.009999999999990905"|"mogąwyewoluowały na suchym"
"470"|"2744"|"00:22:51.760"|"00:22:55.350"|"1371.76"|"1375.35"|"3.589999999999918"|"mogąwyewoluowały na suchym"
"471"|"2748"|"00:22:55.350"|"00:22:55.360"|"1375.35"|"1375.36"|"0.009999999999990905"|"kontynencie australijskim, ale to"
"472"|"2752"|"00:22:55.360"|"00:22:58.070"|"1375.36"|"1378.07"|"2.7100000000000364"|"kontynencie australijskim, ale to"
"473"|"2756"|"00:22:58.070"|"00:22:58.080"|"1378.07"|"1378.08"|"0.009999999999990905"|"wilgotne lasy Tasmanii zmieniły"
"474"|"2760"|"00:22:58.080"|"00:23:00.710"|"1378.08"|"1380.71"|"2.630000000000109"|"wilgotne lasy Tasmanii zmieniły"
"475"|"2764"|"00:23:00.710"|"00:23:00.720"|"1380.71"|"1380.72"|"0.009999999999990905"|"jarzębiny w najwyższe kwitnące"
"476"|"2768"|"00:23:00.720"|"00:23:04.980"|"1380.72"|"1384.98"|"4.259999999999991"|"jarzębiny w najwyższe kwitnące"
"477"|"2776"|"00:23:04.990"|"00:23:13.430"|"1384.99"|"1393.43"|"8.440000000000055"|"[Muzyka"
"478"|"2788"|"00:23:15.830"|"00:23:15.840"|"1395.83"|"1395.84"|"0.009999999999990905"|"] obciążony wilgociąir, który"
"479"|"2792"|"00:23:15.840"|"00:23:18.149"|"1395.84"|"1398.149"|"2.308999999999969"|"] obciążony wilgociąir, który"
"480"|"2796"|"00:23:18.149"|"00:23:18.159"|"1398.149"|"1398.159"|"0.010000000000218279"|"wieje z zachodu Tasmanii,"
"481"|"2800"|"00:23:18.159"|"00:23:20.710"|"1398.159"|"1400.71"|"2.550999999999931"|"wieje z zachodu Tasmanii,"
"482"|"2804"|"00:23:20.710"|"00:23:20.720"|"1400.71"|"1400.72"|"0.009999999999990905"|"przynosi kilka metrów opadów każdego"
"483"|"2808"|"00:23:20.720"|"00:23:26.549"|"1400.72"|"1406.549"|"5.828999999999951"|"przynosi kilka metrów opadów każdego roku,"
"484"|"2820"|"00:23:29.110"|"00:23:29.120"|"1409.11"|"1409.12"|"0.009999999999990905"|"chociaż może padać przez większość dni"
"485"|"2824"|"00:23:29.120"|"00:23:32.710"|"1409.12"|"1412.71"|"3.5900000000001455"|"chociaż może padać przez większość dni"
"486"|"2828"|"00:23:32.710"|"00:23:32.720"|"1412.71"|"1412.72"|"0.009999999999990905"|"zima i wiosna to najbardziej mokre pory,"
"487"|"2832"|"00:23:32.720"|"00:23:43.830"|"1412.72"|"1423.83"|"11.1099999999999"|"zima i wiosna to najbardziej mokre pory,"
"488"|"2844"|"00:23:46.149"|"00:23:46.159"|"1426.149"|"1426.159"|"0.010000000000218279"|"wszyscy, którzy tu mieszkają, muszą przystosować się do"
"489"|"2848"|"00:23:46.159"|"00:23:48.549"|"1426.159"|"1428.549"|"2.3899999999998727"|"wszyscy, którzy tu mieszkają, muszą przystosować się do"
"490"|"2852"|"00:23:48.549"|"00:23:48.559"|"1428.549"|"1428.559"|"0.009999999999990905"|"regularnych ulew i niższych temperatur"
"491"|"2856"|"00:23:48.559"|"00:23:51.590"|"1428.559"|"1431.59"|"3.030999999999949"|"regularnych ulew i niższych temperatur"
"492"|"2864"|"00:23:51.600"|"00:23:52.870"|"1431.6"|"1432.87"|"1.2699999999999818"|"[Muzyka]"
"493"|"2868"|"00:23:52.870"|"00:23:52.880"|"1432.87"|"1432.88"|"0.010000000000218279"|"[Muzyka]"
"494"|"2872"|"00:23:52.880"|"00:23:55.750"|"1432.88"|"1435.75"|"2.869999999999891"|"[Muzyka]"
"495"|"2876"|"00:23:55.750"|"00:23:55.760"|"1435.75"|"1435.76"|"0.009999999999990905"|"ijak  gatunków tasmanii,"
"496"|"2880"|"00:23:55.760"|"00:23:59.700"|"1435.76"|"1439.7"|"3.9400000000000546"|"ijak  gatunków tasmanii,"
"497"|"2884"|"00:23:59.700"|"00:23:59.710"|"1439.7"|"1439.71"|"0.009999999999990905"|"ich adaptacje wyróżniają je"
"498"|"2888"|"00:23:59.710"|"00:24:04.400"|"1439.71"|"1444.4"|"4.690000000000055"|"ich adaptacje wyróżniają je [Muzyka]"
"499"|"2892"|"00:24:04.400"|"00:24:04.410"|"1444.4"|"1444.41"|"0.009999999999990905"|"[Muzyka]"
"500"|"2896"|"00:24:04.410"|"00:24:05.590"|"1444.41"|"1445.59"|"1.1799999999998363"|"[Muzyka] [Brawa]"
"501"|"2900"|"00:24:05.590"|"00:24:05.600"|"1445.59"|"1445.6"|"0.009999999999990905"|"[Brawa]"
"502"|"2904"|"00:24:05.600"|"00:24:11.269"|"1445.6"|"1451.269"|"5.669000000000096"|"[Brawa] [Muzyka"
"503"|"2916"|"00:24:14.149"|"00:24:14.159"|"1454.149"|"1454.159"|"0.010000000000218279"|"] może na to nie wyglądać, ale jest to"
"504"|"2920"|"00:24:14.159"|"00:24:20.149"|"1454.159"|"1460.149"|"5.989999999999782"|"] może na to nie wyglądać, ale jest to"
"505"|"2932"|"00:24:23.750"|"00:24:30.950"|"1463.75"|"1470.95"|"7.2000000000000455"|"dziobaka echidna najbardziej rozpowszechniony rodzimy ssak Australii,"
"506"|"2944"|"00:24:33.269"|"00:24:33.279"|"1473.269"|"1473.279"|"0.009999999999990905"|"ale  gdy kolczatki kontynentalne są"
"507"|"2948"|"00:24:33.279"|"00:24:36.390"|"1473.279"|"1476.39"|"3.1110000000001037"|"ale  gdy kolczatki kontynentalne są"
"508"|"2952"|"00:24:36.390"|"00:24:36.400"|"1476.39"|"1476.4"|"0.009999999999990905"|"kolcamiten tasmański jest w większości"
"509"|"2956"|"00:24:36.400"|"00:24:40.730"|"1476.4"|"1480.73"|"4.329999999999927"|"kolcamiten tasmański jest w większości"
"510"|"2960"|"00:24:40.730"|"00:24:40.740"|"1480.73"|"1480.74"|"0.009999999999990905"|"pokryty włosami, aby było mu "
"511"|"2964"|"00:24:40.740"|"00:24:46.070"|"1480.74"|"1486.07"|"5.329999999999927"|"pokryty włosami, aby było mu  [Muzyka]"
"512"|"2968"|"00:24:46.070"|"00:24:46.080"|"1486.07"|"1486.08"|"0.009999999999990905"|"[Muzyka]"
"513"|"2972"|"00:24:46.080"|"00:24:49.029"|"1486.08"|"1489.029"|"2.949000000000069"|"[Muzyka]"
"514"|"2976"|"00:24:49.029"|"00:24:49.039"|"1489.029"|"1489.039"|"0.009999999999990905"|"łajsze wiosenne miesiące oznaczają"
"515"|"2980"|"00:24:49.039"|"00:24:51.590"|"1489.039"|"1491.59"|"2.550999999999931"|"łajsze wiosenne miesiące oznaczają"
"516"|"2984"|"00:24:51.590"|"00:24:51.600"|"1491.59"|"1491.6"|"0.009999999999990905"|"obfitość jego ulubionych"
"517"|"2988"|"00:24:51.600"|"00:24:56.950"|"1491.6"|"1496.95"|"5.350000000000136"|"obfitość jego ulubionych mrówek,"
"518"|"3000"|"00:24:59.430"|"00:24:59.440"|"1499.43"|"1499.44"|"0.009999999999990905"|"ale kiedy jesteś tak owłosiony, jedzenie"
"519"|"3004"|"00:24:59.440"|"00:25:02.470"|"1499.44"|"1502.47"|"3.0299999999999727"|"ale kiedy jesteś tak owłosiony, jedzenie"
"520"|"3008"|"00:25:02.470"|"00:25:02.480"|"1502.47"|"1502.48"|"0.009999999999990905"|"utknie , co jest uciążliwe,"
"521"|"3012"|"00:25:02.480"|"00:25:03.860"|"1502.48"|"1503.86"|"1.3799999999998818"|"utknie , co jest uciążliwe,"
"522"|"3016"|"00:25:03.860"|"00:25:03.870"|"1503.86"|"1503.87"|"0.009999999999990905"|"gdy może się odgryźć"
"523"|"3020"|"00:25:03.870"|"00:25:11.510"|"1503.87"|"1511.51"|"7.6400000000001"|"gdy może się odgryźć [Muzyka]"
"524"|"3024"|"00:25:11.510"|"00:25:11.520"|"1511.51"|"1511.52"|"0.009999999999990905"|"[Muzyka]"
"525"|"3028"|"00:25:11.520"|"00:25:13.710"|"1511.52"|"1513.71"|"2.1900000000000546"|"[Muzyka]"
"526"|"3032"|"00:25:13.710"|"00:25:13.720"|"1513.71"|"1513.72"|"0.009999999999990905"|"czas ruszać "
"527"|"3036"|"00:25:13.720"|"00:25:21.120"|"1513.72"|"1521.12"|"7.399999999999864"|"czas ruszać  [Muzyka]"
"528"|"3044"|"00:25:21.130"|"00:25:22.470"|"1521.13"|"1522.47"|"1.3399999999999181"|"[Muzyka]"
"529"|"3048"|"00:25:22.470"|"00:25:22.480"|"1522.47"|"1522.48"|"0.009999999999990905"|"[Muzyka]"
"530"|"3052"|"00:25:22.480"|"00:25:25.269"|"1522.48"|"1525.269"|"2.7889999999999873"|"[Muzyka]"
"531"|"3056"|"00:25:25.269"|"00:25:25.279"|"1525.269"|"1525.279"|"0.009999999999990905"|"gdy wiosna zamienia się w lato"
"532"|"3060"|"00:25:25.279"|"00:25:28.230"|"1525.279"|"1528.23"|"2.951000000000022"|"gdy wiosna zamienia się w lato"
"533"|"3064"|"00:25:28.230"|"00:25:28.240"|"1528.23"|"1528.24"|"0.009999999999990905"|", mieszkańcy Tasmanii mogą odpocząć"
"534"|"3068"|"00:25:28.240"|"00:25:44.310"|"1528.24"|"1544.31"|"16.069999999999936"|", mieszkańcy Tasmanii mogą odpocząć"
"535"|"3080"|"00:25:47.110"|"00:25:47.120"|"1547.11"|"1547.12"|"0.009999999999990905"|"pogody, z młode diabły sągotowe"
"536"|"3084"|"00:25:47.120"|"00:25:51.669"|"1547.12"|"1551.669"|"4.5490000000002055"|"pogody, z młode diabły sągotowe"
"537"|"3100"|"00:25:55.190"|"00:25:55.200"|"1555.19"|"1555.2"|"0.009999999999990905"|"przez jakiś czas"
"538"|"3104"|"00:25:55.200"|"00:26:01.830"|"1555.2"|"1561.83"|"6.629999999999882"|"przez jakiś czas"
"539"|"3116"|"00:26:04.630"|"00:26:04.640"|"1564.63"|"1564.64"|"0.009999999999990905"|"pełni odsadzone od piersi to początek ich"
"540"|"3120"|"00:26:04.640"|"00:26:17.430"|"1564.64"|"1577.43"|"12.789999999999964"|"pełni odsadzone od piersi to początek ich niezależności,"
"541"|"3132"|"00:26:19.909"|"00:26:19.919"|"1579.909"|"1579.919"|"0.009999999999990905"|"ta młoda samica będzie ała nauczyć się, jak"
"542"|"3136"|"00:26:19.919"|"00:26:26.149"|"1579.919"|"1586.149"|"6.229999999999791"|"ta młoda samica będzie ała nauczyć się, jak"
"543"|"3148"|"00:26:29.029"|"00:26:29.039"|"1589.029"|"1589.039"|"0.009999999999990905"|"co więceji jej rodzeństwo są "
"544"|"3152"|"00:26:29.039"|"00:26:33.430"|"1589.039"|"1593.43"|"4.391000000000076"|"co więceji jej rodzeństwo są "
"545"|"3172"|"00:26:41.680"|"00:26:41.690"|"1601.68"|"1601.69"|"0.009999999999990905"|"to będzie jej sposób na uniknięcie niebezpieczeństwa"
"546"|"3176"|"00:26:41.690"|"00:26:45.909"|"1601.69"|"1605.909"|"4.219000000000051"|"to będzie jej sposób na uniknięcie niebezpieczeństwa [Muzyka]"
"547"|"3180"|"00:26:45.909"|"00:26:45.919"|"1605.909"|"1605.919"|"0.009999999999990905"|"[Muzyka]"
"548"|"3184"|"00:26:45.919"|"00:26:49.110"|"1605.919"|"1609.11"|"3.1909999999998035"|"[Muzyka]"
"549"|"3188"|"00:26:49.110"|"00:26:49.120"|"1609.11"|"1609.12"|"0.009999999999990905"|"cięższe dorosłe osoby nie mogą się wspinać, więc są"
"550"|"3192"|"00:26:49.120"|"00:26:55.480"|"1609.12"|"1615.48"|"6.360000000000127"|"cięższe dorosłe osoby nie mogą się wspinać, więc są"
"551"|"3200"|"00:26:55.490"|"00:27:02.789"|"1615.49"|"1622.789"|"7.298999999999978"|"[Muzyka] w"
"552"|"3212"|"00:27:04.950"|"00:27:04.960"|"1624.95"|"1624.96"|"0.009999999999990905"|"ciągu najbliższych kilku miesięcy będzież"
"553"|"3216"|"00:27:04.960"|"00:27:07.750"|"1624.96"|"1627.75"|"2.7899999999999636"|"ciągu najbliższych kilku miesięcy będzież"
"554"|"3220"|"00:27:07.750"|"00:27:07.760"|"1627.75"|"1627.76"|"0.009999999999990905"|"znaleźć dużo pożywienia, którego potrzebuje tutaj,"
"555"|"3224"|"00:27:07.760"|"00:27:13.880"|"1627.76"|"1633.88"|"6.120000000000118"|"znaleźć dużo pożywienia, którego potrzebuje tutaj,"
"556"|"3232"|"00:27:13.890"|"00:27:20.630"|"1633.89"|"1640.63"|"6.740000000000009"|"[Muzyka],"
"557"|"3236"|"00:27:20.630"|"00:27:20.640"|"1640.63"|"1640.64"|"0.009999999999990905"|"[Muzyka],"
"558"|"3240"|"00:27:20.640"|"00:27:23.669"|"1640.64"|"1643.669"|"3.0289999999999964"|"[Muzyka],"
"559"|"3244"|"00:27:23.669"|"00:27:23.679"|"1643.669"|"1643.679"|"0.009999999999990905"|"ale same larwy i ptasie jaja nie"
"560"|"3248"|"00:27:23.679"|"00:27:35.510"|"1643.679"|"1655.51"|"11.830999999999904"|"ale same larwy i ptasie jaja nie"
"561"|"3260"|"00:27:37.830"|"00:27:37.840"|"1657.83"|"1657.84"|"0.009999999999990905"|"jeśli ma dożyć dorosłości,"
"562"|"3264"|"00:27:37.840"|"00:27:43.830"|"1657.84"|"1663.83"|"5.990000000000009"|"jeśli ma dożyć dorosłości,"
"563"|"3276"|"00:27:45.750"|"00:27:45.760"|"1665.75"|"1665.76"|"0.009999999999990905"|"a to przynosiw bezpośrednią"
"564"|"3280"|"00:27:45.760"|"00:27:48.389"|"1665.76"|"1668.389"|"2.6289999999999054"|"a to przynosiw bezpośrednią"
"565"|"3284"|"00:27:48.389"|"00:27:48.399"|"1668.389"|"1668.399"|"0.009999999999990905"|"rywalizację z niebezpiecznymi i"
"566"|"3288"|"00:27:48.399"|"00:27:56.870"|"1668.399"|"1676.87"|"8.471000000000004"|"rywalizację z niebezpiecznymi i"
"567"|"3300"|"00:28:00.070"|"00:28:00.080"|"1680.07"|"1680.08"|"0.009999999999990905"|"diabłami zapach i dźwięk chrupiących kości"
"568"|"3304"|"00:28:00.080"|"00:28:04.470"|"1680.08"|"1684.47"|"4.3900000000001"|"diabłami zapach i dźwięk chrupiących kości"
"569"|"3332"|"00:28:26.789"|"00:28:26.799"|"1706.789"|"1706.799"|"0.009999999999990905"|"jeśli ma przeżyć, mniej niż połowa wszystkich  odstawionych od piersi młodych osobników dożywa dorosłości nieeds, aby zasłużyć na"
"570"|"3336"|"00:28:26.799"|"00:28:29.990"|"1706.799"|"1709.99"|"3.191000000000031"|"jeśli ma przeżyć, mniej niż połowa wszystkich  odstawionych od piersi młodych osobników dożywa dorosłości nieeds, aby zasłużyć na"
"571"|"3340"|"00:28:29.990"|"00:28:30.000"|"1709.99"|"1710.0"|"0.009999999999990905"|"swoje miejsce"
"572"|"3344"|"00:28:30.000"|"00:28:32.470"|"1710.0"|"1712.47"|"2.4700000000000273"|"swoje miejsce"
"573"|"3348"|"00:28:32.470"|"00:28:32.480"|"1712.47"|"1712.48"|"0.009999999999990905"|", nie wiadomo, jak ta dorosła osoba może"
"574"|"3352"|"00:28:32.480"|"00:28:37.990"|"1712.48"|"1717.99"|"5.509999999999991"|", nie wiadomo, jak ta dorosła osoba może zareagować,"
"575"|"3364"|"00:28:40.389"|"00:28:40.399"|"1720.389"|"1720.399"|"0.009999999999990905"|"konfrontacja z nieznajomym przy zwłokach to"
"576"|"3368"|"00:28:40.399"|"00:28:46.230"|"1720.399"|"1726.23"|"5.831000000000131"|"konfrontacja z nieznajomym przy zwłokach to ryzyko,"
"577"|"3384"|"00:29:02.860"|"00:29:20.630"|"1742.86"|"1760.63"|"17.77000000000021"|"[Muzyka]"
"578"|"3392"|"00:29:20.640"|"00:29:25.830"|"1760.64"|"1765.83"|"5.189999999999827"|"[Muzyka]"
"579"|"3404"|"00:29:28.310"|"00:29:28.320"|"1768.31"|"1768.32"|"0.009999999999990905"|"pobudzona głodem wydaje się"
"580"|"3408"|"00:29:28.320"|"00:29:32.100"|"1768.32"|"1772.1"|"3.7799999999999727"|"pobudzona głodem wydaje się"
"581"|"3416"|"00:29:32.110"|"00:29:33.070"|"1772.11"|"1773.07"|"0.9600000000000364"|"[Muzyka]"
"582"|"3420"|"00:29:33.070"|"00:29:33.080"|"1773.07"|"1773.08"|"0.009999999999990905"|"[Muzyka]"
"583"|"3424"|"00:29:33.080"|"00:29:34.070"|"1773.08"|"1774.07"|"0.9900000000000091"|"[Muzyka] [Oklaski]"
"584"|"3428"|"00:29:34.070"|"00:29:34.080"|"1774.07"|"1774.08"|"0.009999999999990905"|"[Oklaski]"
"585"|"3432"|"00:29:34.080"|"00:29:57.620"|"1774.08"|"1797.62"|"23.539999999999964"|"[Oklaski] [Muzyka]"
"586"|"3440"|"00:29:57.630"|"00:30:00.789"|"1797.63"|"1800.789"|"3.158999999999878"|"[Muzyka]"
"587"|"3452"|"00:30:02.789"|"00:30:02.799"|"1802.789"|"1802.799"|"0.009999999999990905"|"wygląda na to, że jej hazard się"
"588"|"3456"|"00:30:02.799"|"00:30:03.590"|"1802.799"|"1803.59"|"0.79099999999994"|"wygląda na to, że jej hazard się opłacił,"
"589"|"3460"|"00:30:03.590"|"00:30:03.600"|"1803.59"|"1803.6"|"0.009999999999990905"|"opłacił,"
"590"|"3464"|"00:30:03.600"|"00:30:05.990"|"1803.6"|"1805.99"|"2.3900000000001"|"opłacił,"
"591"|"3468"|"00:30:05.990"|"00:30:06.000"|"1805.99"|"1806.0"|"0.009999999999990905"|"ale jej konkurent nie puszcza tuszy,"
"592"|"3472"|"00:30:06.000"|"00:30:18.950"|"1806.0"|"1818.95"|"12.950000000000045"|"ale jej konkurent nie puszcza tuszy, tak"
"593"|"3484"|"00:30:21.190"|"00:30:21.200"|"1821.19"|"1821.2"|"0.009999999999990905"|" dorosły mógłby ją zabić zlewem lub"
"594"|"3488"|"00:30:21.200"|"00:30:23.590"|"1821.2"|"1823.59"|"2.3899999999998727"|" dorosły mógłby ją zabić zlewem lub ugryzieniem,"
"595"|"3492"|"00:30:23.590"|"00:30:23.600"|"1823.59"|"1823.6"|"0.009999999999990905"|"ugryzieniem,"
"596"|"3496"|"00:30:23.600"|"00:30:27.000"|"1823.6"|"1827.0"|"3.400000000000091"|"ugryzieniem,"
"597"|"3500"|"00:30:27.000"|"00:30:27.010"|"1827.0"|"1827.01"|"0.009999999999990905"|"ale tak nie działa diabelskie społeczeństwo"
"598"|"3504"|"00:30:27.010"|"00:30:32.310"|"1827.01"|"1832.31"|"5.2999999999999545"|"ale tak nie działa diabelskie społeczeństwo [Muzyka]"
"599"|"3516"|"00:30:35.029"|"00:30:35.039"|"1835.029"|"1835.039"|"0.009999999999990905"|"po życiawiększość ich życia "
"600"|"3520"|"00:30:35.039"|"00:30:39.669"|"1835.039"|"1839.669"|"4.630000000000109"|"po życiawiększość ich życia "
"601"|"3532"|"00:30:41.909"|"00:30:41.919"|"1841.909"|"1841.919"|"0.009999999999990905"|"się bronią tylko ilości mięsa, którą"
"602"|"3536"|"00:30:41.919"|"00:30:47.029"|"1841.919"|"1847.029"|"5.1099999999999"|"się bronią tylko ilości mięsa, którą"
"603"|"3548"|"00:30:49.269"|"00:30:49.279"|"1849.269"|"1849.279"|"0.009999999999990905"|"porządek dziobania ma mniej wspólnego z"
"604"|"3552"|"00:30:49.279"|"00:30:51.990"|"1849.279"|"1851.99"|"2.7110000000000127"|"porządek dziobania ma mniej wspólnego z"
"605"|"3556"|"00:30:51.990"|"00:30:52.000"|"1851.99"|"1852.0"|"0.009999999999990905"|"rozmiarem i , a więcej z tym,"
